epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,13771.3,1.54345,0.74948,0.91699,0.91342,0.782,0.87178,0.4162,1.70258,0.78418,0.99197,0.0001784,0.0001784,0.0001784
186,13845.7,1.55295,0.74354,0.91443,0.88848,0.80482,0.88054,0.41925,1.70671,0.77501,0.99268,0.0001685,0.0001685,0.0001685
187,13920.1,1.5576,0.74817,0.91793,0.89861,0.79721,0.87721,0.41746,1.68671,0.78026,0.98889,0.0001586,0.0001586,0.0001586
188,13994.4,1.55397,0.75353,0.91355,0.87442,0.80482,0.86534,0.40641,1.71147,0.78989,0.99375,0.0001487,0.0001487,0.0001487
189,14068.7,1.5375,0.73127,0.90881,0.85442,0.81081,0.8628,0.41157,1.70543,0.78176,0.9969,0.0001388,0.0001388,0.0001388
190,14143,1.53981,0.74823,0.90818,0.86698,0.80862,0.86556,0.40038,1.7288,0.79378,0.99994,0.0001289,0.0001289,0.0001289
191,14217.3,1.49949,0.71651,0.90471,0.88531,0.80223,0.87638,0.4116,1.6972,0.77841,0.99999,0.000119,0.000119,0.000119
192,14291.7,1.50574,0.71334,0.90927,0.88246,0.80883,0.87325,0.41908,1.6859,0.77006,0.99789,0.0001091,0.0001091,0.0001091
193,14366,1.51993,0.71297,0.90823,0.86749,0.81369,0.87368,0.41372,1.68628,0.77703,0.99708,9.92e-05,9.92e-05,9.92e-05
194,14440.3,1.49857,0.71531,0.90624,0.86608,0.81242,0.87319,0.41523,1.68826,0.76692,0.99744,8.93e-05,8.93e-05,8.93e-05
195,14514.5,1.47839,0.70429,0.90576,0.89021,0.79721,0.87348,0.41417,1.68623,0.76876,0.99778,7.94e-05,7.94e-05,7.94e-05
196,14588.8,1.50487,0.71027,0.90834,0.8692,0.81369,0.87225,0.41078,1.70134,0.77983,1.00129,6.95e-05,6.95e-05,6.95e-05
197,14663.1,1.50432,0.70015,0.91551,0.86902,0.81242,0.87517,0.41216,1.70423,0.77571,1.00184,5.96e-05,5.96e-05,5.96e-05
198,14737.4,1.48605,0.70573,0.9042,0.87149,0.81369,0.87122,0.41358,1.69698,0.77827,0.99918,4.97e-05,4.97e-05,4.97e-05
199,14811.6,1.50203,0.71772,0.90599,0.8775,0.80735,0.87235,0.412,1.70125,0.77136,0.99966,3.98e-05,3.98e-05,3.98e-05
200,14886,1.49321,0.68744,0.90625,0.87676,0.80101,0.87019,0.41196,1.69222,0.77453,0.99811,2.99e-05,2.99e-05,2.99e-05
