epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,6385.77,0.70537,0.3568,0.80014,0.84973,0.8251,0.8641,0.39704,1.76427,0.8151,1.036,0.0001685,0.0001685,0.0001685
187,6420.07,0.70697,0.35953,0.80606,0.86369,0.80309,0.8615,0.3949,1.7536,0.81222,1.03245,0.0001586,0.0001586,0.0001586
188,6454.39,0.68483,0.35687,0.79735,0.84798,0.81496,0.86465,0.39667,1.75993,0.80588,1.0348,0.0001487,0.0001487,0.0001487
189,6488.71,0.68645,0.35003,0.79608,0.85826,0.80582,0.86419,0.39448,1.7632,0.81955,1.03377,0.0001388,0.0001388,0.0001388
190,6523.04,0.68897,0.34821,0.79525,0.8568,0.80228,0.86448,0.39508,1.77705,0.82212,1.03655,0.0001289,0.0001289,0.0001289
191,6558.14,1.58888,0.77952,0.93934,0.86852,0.79087,0.85856,0.38846,1.75445,0.80224,1.02375,0.000119,0.000119,0.000119
192,6592.42,1.60056,0.7585,0.94046,0.87207,0.78625,0.86106,0.39325,1.74378,0.79952,1.01766,0.0001091,0.0001091,0.0001091
193,6626.79,1.58636,0.74838,0.93559,0.89542,0.78074,0.86659,0.39986,1.73191,0.79668,1.01155,9.92e-05,9.92e-05,9.92e-05
194,6661.02,1.55969,0.73265,0.93801,0.9131,0.78576,0.87623,0.40061,1.73415,0.79201,1.01181,8.93e-05,8.93e-05,8.93e-05
195,6695.29,1.54064,0.73477,0.93106,0.89432,0.79721,0.87989,0.40126,1.7325,0.79505,1.01031,7.94e-05,7.94e-05,7.94e-05
196,6729.56,1.51944,0.72076,0.92601,0.88821,0.79556,0.87263,0.39856,1.74552,0.79723,1.01219,6.95e-05,6.95e-05,6.95e-05
197,6763.74,1.51051,0.70135,0.92411,0.89888,0.79468,0.88233,0.40445,1.74071,0.78756,1.01428,5.96e-05,5.96e-05,5.96e-05
198,6797.99,1.5367,0.71279,0.92253,0.89124,0.79972,0.87652,0.4012,1.73317,0.79825,1.01104,4.97e-05,4.97e-05,4.97e-05
199,6832.37,1.51582,0.71705,0.92287,0.89605,0.78961,0.87362,0.39894,1.74042,0.80151,1.01124,3.98e-05,3.98e-05,3.98e-05
200,6866.61,1.54132,0.72507,0.92334,0.88825,0.78961,0.87144,0.40203,1.74521,0.79172,1.01357,2.99e-05,2.99e-05,2.99e-05
